TIME,grid_id,latitude,longitude,avg_temperature,avg_salinity,argo_float_ids
2024-07-28,23.0_59.0,23.0,59.0,25.5108699798584,36.59306716918945,[np.int64(6903140)]
2024-07-28,23.0_65.0,23.0,65.0,28.972400665283203,36.76599884033203,[np.int64(6990611)]
2024-07-28,25.0_63.0,25.0,63.0,26.937788009643555,36.38044738769531,[np.int64(6903141)]
2024-07-28,7.0_67.0,7.0,67.0,29.4559326171875,35.88946533203125,[np.int64(2903140)]
2024-07-28,9.0_91.0,9.0,91.0,29.493961334228516,33.484222412109375,"[np.int64(6990609), np.int64(7901127)]"
2024-08-01,-1.0_59.0,-1.0,59.0,28.50240135192871,35.1077995300293,[np.int64(1902477)]
2024-08-01,-1.0_73.0,-1.0,73.0,30.003583908081055,34.602664947509766,[np.int64(2903893)]
2024-08-01,-1.0_83.0,-1.0,83.0,29.90226936340332,34.85187530517578,[np.int64(6903142)]
2024-08-01,-13.0_77.0,-13.0,77.0,26.49566650390625,34.46174240112305,[np.int64(5905549)]
2024-08-01,-3.0_87.0,-3.0,87.0,29.836566925048828,34.277034759521484,[np.int64(1902479)]
2024-08-01,-5.0_85.0,-5.0,85.0,29.752323150634766,34.7094841003418,[np.int64(2903136)]
2024-08-01,13.0_69.0,13.0,69.0,28.442665100097656,36.585933685302734,[np.int64(1902673)]
2024-08-01,23.0_61.0,23.0,61.0,25.790319442749023,36.60565948486328,[np.int64(6903140)]
2024-08-01,23.0_63.0,23.0,63.0,26.796730041503906,36.44270706176758,[np.int64(6903141)]
2024-08-01,5.0_85.0,5.0,85.0,29.5260009765625,34.750221252441406,[np.int64(1902670)]
2024-08-01,9.0_85.0,9.0,85.0,28.154266357421875,34.1005859375,[np.int64(2902775)]
2024-08-10,-1.0_75.0,-1.0,75.0,29.967273712158203,34.50594711303711,[np.int64(7901130)]
2024-08-10,-13.0_67.0,-13.0,67.0,26.39443588256836,34.44943618774414,[np.int64(5907106)]
2024-08-10,-13.0_83.0,-13.0,83.0,27.055208206176758,34.02388381958008,[np.int64(5905405)]
2024-08-10,-9.0_89.0,-9.0,89.0,28.530065536499023,34.15549850463867,[np.int64(2903430)]
2024-08-10,1.0_61.0,1.0,61.0,30.152631759643555,34.845802307128906,[np.int64(1902472)]
2024-08-10,13.0_69.0,13.0,69.0,28.326534271240234,36.69853591918945,[np.int64(6990612)]
2024-08-10,3.0_71.0,3.0,71.0,30.188617706298828,35.23703384399414,"[np.int64(1902482), np.int64(1902471)]"
2024-08-10,9.0_67.0,9.0,67.0,29.20048713684082,36.409400939941406,[np.int64(7902200)]
2024-08-18,-3.0_61.0,-3.0,61.0,28.98670768737793,34.90774154663086,[np.int64(5906981)]
2024-08-18,-7.0_89.0,-7.0,89.0,29.39590072631836,34.15906524658203,[np.int64(2903139)]
2024-08-18,1.0_71.0,1.0,71.0,30.042875289916992,34.876583099365234,[np.int64(2903466)]
2024-08-18,1.0_79.0,1.0,79.0,29.28719139099121,34.801761627197266,[np.int64(3902581)]
2024-08-18,1.0_85.0,1.0,85.0,29.355117797851562,34.43120574951172,[np.int64(7902170)]
2024-08-18,13.0_65.0,13.0,65.0,27.237049102783203,36.273616790771484,[np.int64(5907092)]
2024-08-18,13.0_83.0,13.0,83.0,29.986398696899414,33.174400329589844,[np.int64(2903892)]
2024-08-18,23.0_61.0,23.0,61.0,25.725770950317383,36.51475143432617,[np.int64(6903141)]
2024-08-18,23.0_63.0,23.0,63.0,26.133831024169922,36.54166030883789,[np.int64(6903140)]
2024-08-18,5.0_67.0,5.0,67.0,29.49213218688965,35.49226379394531,[np.int64(2903138)]
2024-08-18,7.0_69.0,7.0,69.0,28.9982852935791,36.288238525390625,[np.int64(4903783)]
2024-08-18,7.0_87.0,7.0,87.0,29.125667572021484,34.81319808959961,[np.int64(6990608)]
2024-08-18,9.0_67.0,9.0,67.0,28.861862182617188,36.42499923706055,[np.int64(2903140)]
2024-08-18,9.0_69.0,9.0,69.0,28.402334213256836,35.96613311767578,[np.int64(4903777)]
2024-08-28,-11.0_59.0,-11.0,59.0,26.259292602539062,34.47397994995117,[np.int64(5906537)]
2024-08-28,-13.0_83.0,-13.0,83.0,26.744556427001953,34.11259460449219,[np.int64(5905547)]
2024-08-28,1.0_69.0,1.0,69.0,29.436439514160156,35.00334167480469,[np.int64(2903466)]
2024-08-28,1.0_79.0,1.0,79.0,29.608760833740234,34.54866409301758,[np.int64(3902581)]
2024-08-28,13.0_65.0,13.0,65.0,27.296953201293945,36.21533203125,[np.int64(5907092)]
2024-08-28,13.0_83.0,13.0,83.0,29.54185676574707,33.36007308959961,[np.int64(2903892)]
2024-08-28,23.0_61.0,23.0,61.0,26.620891571044922,36.52580642700195,[np.int64(6903141)]
2024-08-28,23.0_63.0,23.0,63.0,25.86882972717285,36.5254020690918,[np.int64(6903140)]
2024-08-28,7.0_69.0,7.0,69.0,29.12709617614746,36.286712646484375,[np.int64(4903783)]
2024-08-28,7.0_87.0,7.0,87.0,29.31013298034668,34.10353469848633,[np.int64(6990608)]
2024-08-28,9.0_67.0,9.0,67.0,28.878934860229492,36.354000091552734,[np.int64(2903140)]
2024-08-28,9.0_69.0,9.0,69.0,28.746732711791992,36.02619934082031,[np.int64(4903777)]
2024-09-01,-1.0_59.0,-1.0,59.0,28.849700927734375,35.0182991027832,[np.int64(1902477)]
2024-09-01,-11.0_65.0,-11.0,65.0,26.545303344726562,34.385562896728516,[np.int64(6990635)]
2024-09-01,-3.0_77.0,-3.0,77.0,29.11626625061035,34.91279983520508,[np.int64(6990613)]
2024-09-01,-3.0_87.0,-3.0,87.0,29.378032684326172,34.2248649597168,[np.int64(1902479)]
2024-09-01,-5.0_79.0,-5.0,79.0,29.68866539001465,34.81487274169922,[np.int64(7901131)]
2024-09-01,-5.0_87.0,-5.0,87.0,28.52006721496582,33.9730339050293,[np.int64(2903136)]
2024-09-01,11.0_85.0,11.0,85.0,28.77316665649414,33.53877639770508,[np.int64(1902594)]
2024-09-01,23.0_61.0,23.0,61.0,26.77715301513672,36.49193572998047,[np.int64(6903141)]
2024-09-01,23.0_63.0,23.0,63.0,24.698759078979492,36.3834342956543,[np.int64(6903140)]
2024-09-01,3.0_81.0,3.0,81.0,29.514083862304688,34.6360969543457,[np.int64(2902771)]
2024-09-01,9.0_69.0,9.0,69.0,28.828533172607422,36.054866790771484,[np.int64(5907085)]
2024-09-10,-1.0_59.0,-1.0,59.0,29.579166412353516,35.381832122802734,[np.int64(1902472)]
2024-09-10,-11.0_67.0,-11.0,67.0,26.715435028076172,34.73699951171875,[np.int64(5907106)]
2024-09-10,-15.0_73.0,-15.0,73.0,26.020296096801758,34.390071868896484,[np.int64(1901766)]
2024-09-10,-7.0_79.0,-7.0,79.0,29.5575008392334,34.708580017089844,[np.int64(2903143)]
2024-09-10,-9.0_77.0,-9.0,77.0,28.76933479309082,34.74769973754883,[np.int64(2903148)]
2024-09-10,-9.0_87.0,-9.0,87.0,28.927165985107422,34.52036666870117,[np.int64(2903430)]
2024-09-10,1.0_71.0,1.0,71.0,29.87736701965332,35.31890106201172,[np.int64(1902471)]
2024-09-10,1.0_75.0,1.0,75.0,30.18866729736328,34.97520065307617,[np.int64(2903893)]
2024-09-10,13.0_69.0,13.0,69.0,28.56406593322754,36.53973388671875,[np.int64(1902673)]
2024-09-10,15.0_61.0,15.0,61.0,26.454477310180664,35.93947982788086,[np.int64(6903060)]
2024-09-10,17.0_87.0,17.0,87.0,28.05311393737793,33.48420333862305,[np.int64(7902190)]
2024-09-10,19.0_59.0,19.0,59.0,25.27259635925293,35.96015167236328,[np.int64(6903059)]
2024-09-10,23.0_61.0,23.0,61.0,27.262269973754883,36.54545974731445,[np.int64(6903141)]
2024-09-10,23.0_63.0,23.0,63.0,25.779897689819336,36.53556442260742,[np.int64(6903140)]
2024-09-10,3.0_71.0,3.0,71.0,29.901552200317383,35.31655502319336,[np.int64(1902482)]
2024-09-10,7.0_87.0,7.0,87.0,28.855167388916016,34.0483512878418,"[np.int64(2902775), np.int64(1902670)]"
2024-09-18,-1.0_71.0,-1.0,71.0,29.63260841369629,34.886043548583984,[np.int64(1902694)]
2024-09-18,-1.0_85.0,-1.0,85.0,29.545467376708984,34.470802307128906,[np.int64(2903894)]
2024-09-18,-5.0_65.0,-5.0,65.0,29.028400421142578,34.87679672241211,[np.int64(6990614)]
2024-09-18,-5.0_91.0,-5.0,91.0,28.15130043029785,33.96116638183594,[np.int64(2903139)]
2024-09-18,11.0_67.0,11.0,67.0,28.773571014404297,36.685428619384766,[np.int64(2903895)]
2024-09-18,15.0_67.0,15.0,67.0,28.186954498291016,36.61880874633789,[np.int64(7901136)]
2024-09-18,23.0_63.0,23.0,63.0,26.493839263916016,36.53659439086914,"[np.int64(6903141), np.int64(6903140)]"
2024-09-18,5.0_69.0,5.0,69.0,29.462242126464844,36.222999572753906,[np.int64(2903138)]
2024-09-18,5.0_89.0,5.0,89.0,28.98703956604004,34.52957534790039,[np.int64(5907086)]
2024-09-18,7.0_67.0,7.0,67.0,29.59739112854004,36.171871185302734,[np.int64(1902289)]
2024-09-18,9.0_65.0,9.0,65.0,29.163759231567383,36.585689544677734,[np.int64(2903140)]
2024-09-18,9.0_67.0,9.0,67.0,28.967998504638672,36.55620193481445,[np.int64(3902573)]
2024-09-28,-1.0_85.0,-1.0,85.0,29.357267379760742,34.45780563354492,[np.int64(2903894)]
2024-09-28,-5.0_63.0,-5.0,63.0,28.830533981323242,34.967796325683594,[np.int64(6990614)]
2024-09-28,-5.0_91.0,-5.0,91.0,28.16530990600586,34.22810363769531,[np.int64(2903139)]
2024-09-28,11.0_67.0,11.0,67.0,29.06719970703125,36.58413314819336,[np.int64(2903895)]
2024-09-28,15.0_67.0,15.0,67.0,28.54823875427246,36.5736198425293,[np.int64(7901136)]
2024-09-28,23.0_63.0,23.0,63.0,26.83951187133789,36.584686279296875,"[np.int64(6903141), np.int64(6903140)]"
2024-09-28,5.0_69.0,5.0,69.0,29.529096603393555,36.16938781738281,[np.int64(2903138)]
2024-09-28,7.0_67.0,7.0,67.0,29.684476852416992,36.133522033691406,[np.int64(1902289)]
2024-09-28,9.0_65.0,9.0,65.0,29.30130958557129,36.52021026611328,[np.int64(2903140)]
2024-09-28,9.0_67.0,9.0,67.0,29.42093276977539,36.28386688232422,[np.int64(3902573)]
2024-10-01,-1.0_81.0,-1.0,81.0,29.4785099029541,34.630645751953125,[np.int64(6903142)]
2024-10-01,-3.0_79.0,-3.0,79.0,29.67113494873047,34.612667083740234,[np.int64(6990613)]
2024-10-01,-5.0_81.0,-5.0,81.0,28.874065399169922,34.041259765625,[np.int64(7901131)]
2024-10-01,-5.0_87.0,-5.0,87.0,28.918724060058594,34.142723083496094,[np.int64(2903136)]
2024-10-01,-7.0_75.0,-7.0,75.0,29.0406551361084,34.72396469116211,[np.int64(2903148)]
2024-10-01,-7.0_87.0,-7.0,87.0,28.530309677124023,34.26724624633789,"[np.int64(2903430), np.int64(2903467)]"
2024-10-01,23.0_63.0,23.0,63.0,27.514148712158203,36.61284637451172,"[np.int64(6903141), np.int64(6903140)]"
2024-10-01,3.0_71.0,3.0,71.0,29.866600036621094,35.64459991455078,[np.int64(1902471)]
2024-10-01,3.0_81.0,3.0,81.0,28.838571548461914,34.17521286010742,[np.int64(2902771)]
2024-10-01,9.0_69.0,9.0,69.0,29.116666793823242,36.65513610839844,[np.int64(5907085)]
2024-10-10,-13.0_67.0,-13.0,67.0,27.467416763305664,34.812374114990234,[np.int64(5907106)]
2024-10-10,-15.0_63.0,-15.0,63.0,25.940248489379883,34.7894172668457,[np.int64(6990634)]
2024-10-10,-5.0_71.0,-5.0,71.0,28.79587173461914,34.762420654296875,[np.int64(2903146)]
2024-10-10,11.0_85.0,11.0,85.0,29.65079689025879,33.46114730834961,[np.int64(1902594)]
2024-10-10,13.0_69.0,13.0,69.0,28.850732803344727,36.657466888427734,[np.int64(1902673)]
2024-10-10,21.0_59.0,21.0,59.0,26.44542121887207,36.16188049316406,[np.int64(6903059)]
2024-10-10,3.0_77.0,3.0,77.0,29.242076873779297,35.495079040527344,[np.int64(2903893)]
2024-10-10,7.0_87.0,7.0,87.0,29.379751205444336,33.50548553466797,[np.int64(1902670)]
2024-10-10,7.0_89.0,7.0,89.0,29.68984603881836,33.207035064697266,[np.int64(2902775)]
2024-10-18,-1.0_83.0,-1.0,83.0,29.549734115600586,34.61875915527344,[np.int64(2903894)]
2024-10-18,-15.0_75.0,-15.0,75.0,25.974037170410156,34.367431640625,[np.int64(5905549)]
2024-10-18,-3.0_65.0,-3.0,65.0,28.481826782226562,35.218780517578125,[np.int64(1902285)]
2024-10-18,-5.0_63.0,-5.0,63.0,28.609533309936523,35.00659942626953,[np.int64(6990614)]
2024-10-18,-7.0_75.0,-7.0,75.0,29.048858642578125,33.98334503173828,[np.int64(2903143)]
2024-10-18,11.0_67.0,11.0,67.0,28.862733840942383,36.58753204345703,[np.int64(2903895)]
2024-10-18,17.0_67.0,17.0,67.0,29.007429122924805,36.50609588623047,[np.int64(7901136)]
2024-10-18,5.0_65.0,5.0,65.0,28.737998962402344,36.490413665771484,[np.int64(2902388)]
2024-10-18,7.0_67.0,7.0,67.0,29.15521812438965,36.45265197753906,[np.int64(1902289)]
2024-10-18,9.0_65.0,9.0,65.0,28.710790634155273,36.54050827026367,"[np.int64(7902200), np.int64(2903140)]"
2024-10-18,9.0_67.0,9.0,67.0,29.040132522583008,36.55719757080078,[np.int64(3902573)]
2024-10-28,-1.0_59.0,-1.0,59.0,27.612586975097656,35.14244842529297,[np.int64(4902623)]
2024-10-28,-1.0_65.0,-1.0,65.0,28.918869018554688,35.344303131103516,[np.int64(1902285)]
2024-10-28,-1.0_83.0,-1.0,83.0,29.805267333984375,34.99559020996094,[np.int64(2903894)]
2024-10-28,-15.0_75.0,-15.0,75.0,26.95751953125,34.53750228881836,[np.int64(5905549)]
2024-10-28,-5.0_61.0,-5.0,61.0,28.594200134277344,35.07913589477539,[np.int64(6990614)]
2024-10-28,-7.0_75.0,-7.0,75.0,29.259719848632812,33.98011779785156,[np.int64(2903143)]
2024-10-28,11.0_67.0,11.0,67.0,29.516599655151367,36.61786651611328,[np.int64(2903895)]
2024-10-28,17.0_69.0,17.0,69.0,29.33290672302246,36.59233474731445,[np.int64(7901136)]
2024-10-28,23.0_63.0,23.0,63.0,28.227170944213867,36.67982864379883,[np.int64(6903140)]
2024-10-28,25.0_63.0,25.0,63.0,28.2903995513916,36.685909271240234,[np.int64(6903141)]
2024-10-28,7.0_65.0,7.0,65.0,29.024700164794922,36.35960006713867,[np.int64(2902388)]
2024-10-28,7.0_67.0,7.0,67.0,29.106216430664062,36.44256591796875,[np.int64(1902289)]
2024-10-28,9.0_65.0,9.0,65.0,28.946439743041992,36.496517181396484,[np.int64(7902200)]
2024-10-28,9.0_67.0,9.0,67.0,29.466333389282227,36.52953338623047,[np.int64(3902573)]
2024-11-01,-1.0_79.0,-1.0,79.0,29.241275787353516,35.101722717285156,[np.int64(6903142)]
2024-11-01,-11.0_65.0,-11.0,65.0,28.551738739013672,34.575130462646484,[np.int64(6990635)]
2024-11-01,-11.0_77.0,-11.0,77.0,27.591291427612305,34.24843215942383,[np.int64(5906539)]
2024-11-01,-11.0_79.0,-11.0,79.0,27.642667770385742,34.14893341064453,[np.int64(6990618)]
2024-11-01,-3.0_87.0,-3.0,87.0,30.02092933654785,34.711177825927734,[np.int64(2902767)]
2024-11-01,-5.0_71.0,-5.0,71.0,29.288232803344727,35.207279205322266,[np.int64(2903775)]
2024-11-01,-5.0_77.0,-5.0,77.0,29.401386260986328,33.98745346069336,[np.int64(2902773)]
2024-11-01,-5.0_87.0,-5.0,87.0,29.52859878540039,34.493202209472656,[np.int64(2903136)]
2024-11-01,-5.0_89.0,-5.0,89.0,29.271957397460938,34.4212760925293,[np.int64(2903465)]
2024-11-01,-7.0_73.0,-7.0,73.0,29.260467529296875,34.715633392333984,[np.int64(2903148)]
2024-11-01,-9.0_81.0,-9.0,81.0,28.80266761779785,33.66313171386719,[np.int64(6990616)]
2024-11-01,-9.0_87.0,-9.0,87.0,28.488645553588867,34.10645294189453,[np.int64(2903430)]
2024-11-01,1.0_73.0,1.0,73.0,28.917556762695312,35.6435546875,[np.int64(1902581)]
2024-11-01,11.0_83.0,11.0,83.0,30.160785675048828,32.98888397216797,[np.int64(2902768)]
2024-11-01,11.0_91.0,11.0,91.0,29.85615348815918,33.15687561035156,[np.int64(2902770)]
2024-11-01,13.0_83.0,13.0,83.0,29.981287002563477,33.153141021728516,[np.int64(5907082)]
2024-11-01,13.0_85.0,13.0,85.0,29.579517364501953,33.02973937988281,[np.int64(1902681)]
2024-11-01,17.0_67.0,17.0,67.0,27.628000259399414,19.211668014526367,[np.int64(2902203)]
2024-11-01,17.0_85.0,17.0,85.0,27.83824920654297,32.121524810791016,[np.int64(2902772)]
2024-11-01,25.0_63.0,25.0,63.0,26.972978591918945,36.60867691040039,"[np.int64(6903141), np.int64(6903140)]"
2024-11-01,3.0_69.0,3.0,69.0,29.353710174560547,36.17829132080078,[np.int64(1902471)]
2024-11-01,5.0_79.0,5.0,79.0,29.484533309936523,35.16728591918945,[np.int64(2902769)]
2024-11-01,7.0_91.0,7.0,91.0,29.28464126586914,34.232215881347656,[np.int64(4903793)]
2024-11-10,-1.0_73.0,-1.0,73.0,28.853525161743164,35.09104537963867,[np.int64(3902473)]
2024-11-10,-11.0_67.0,-11.0,67.0,27.728479385375977,34.50004196166992,[np.int64(5907106)]
2024-11-10,-3.0_79.0,-3.0,79.0,29.667600631713867,34.73606872558594,[np.int64(6990613)]
2024-11-10,-5.0_83.0,-5.0,83.0,29.5311336517334,34.04005813598633,[np.int64(7901131)]
2024-11-10,-7.0_67.0,-7.0,67.0,27.818098068237305,34.80586624145508,[np.int64(2903146)]
2024-11-10,-9.0_85.0,-9.0,85.0,28.188199996948242,34.190887451171875,[np.int64(2903467)]
2024-11-10,1.0_61.0,1.0,61.0,28.45271873474121,35.08729553222656,[np.int64(3902490)]
2024-11-10,15.0_87.0,15.0,87.0,29.733531951904297,32.637001037597656,[np.int64(2902766)]
2024-11-10,3.0_69.0,3.0,69.0,29.402233123779297,36.060630798339844,[np.int64(1902482)]
2024-11-10,3.0_79.0,3.0,79.0,29.2955322265625,34.592350006103516,[np.int64(2902771)]
2024-11-10,5.0_91.0,5.0,91.0,29.424251556396484,34.22364044189453,[np.int64(4903793)]
2024-11-10,9.0_67.0,9.0,67.0,29.94540023803711,36.564266204833984,[np.int64(5907085)]
2024-11-18,-1.0_71.0,-1.0,71.0,28.55599021911621,35.22907257080078,[np.int64(6990503)]
2024-11-18,-1.0_75.0,-1.0,75.0,29.183134078979492,35.32377624511719,[np.int64(7901130)]
2024-11-18,-13.0_87.0,-13.0,87.0,27.99652099609375,34.15187072753906,[np.int64(5905405)]
2024-11-18,11.0_85.0,11.0,85.0,29.100065231323242,33.67422103881836,[np.int64(1902594)]
2024-11-18,13.0_69.0,13.0,69.0,29.81206703186035,36.36140060424805,[np.int64(6990612)]
2024-11-18,17.0_63.0,17.0,63.0,27.72466278076172,35.943851470947266,[np.int64(4903660)]
2024-11-18,17.0_65.0,17.0,65.0,28.915674209594727,36.51777648925781,[np.int64(6990514)]
2024-11-18,19.0_61.0,19.0,61.0,27.69621467590332,36.05353546142578,[np.int64(6903059)]
2024-11-18,9.0_65.0,9.0,65.0,29.524932861328125,36.4183349609375,[np.int64(2903140)]
2024-11-28,-13.0_87.0,-13.0,87.0,28.03087615966797,34.130043029785156,[np.int64(5905405)]
2024-11-28,1.0_75.0,1.0,75.0,28.833133697509766,35.32590866088867,[np.int64(7901130)]
2024-11-28,11.0_85.0,11.0,85.0,28.663087844848633,33.66907501220703,[np.int64(1902594)]
2024-11-28,13.0_69.0,13.0,69.0,29.29335594177246,36.53750228881836,[np.int64(6990612)]
2024-11-28,21.0_61.0,21.0,61.0,27.52800178527832,36.04964065551758,[np.int64(6903059)]
2024-11-28,23.0_61.0,23.0,61.0,28.579267501831055,36.79650115966797,"[np.int64(6903140), np.int64(6903141)]"
2024-11-28,7.0_65.0,7.0,65.0,29.169668197631836,36.34353256225586,[np.int64(2903140)]
2024-12-01,-1.0_67.0,-1.0,67.0,28.122833251953125,35.11862564086914,[np.int64(1902287)]
2024-12-01,-1.0_77.0,-1.0,77.0,28.640121459960938,35.2379264831543,[np.int64(6903142)]
2024-12-01,-11.0_67.0,-11.0,67.0,28.977855682373047,34.663238525390625,[np.int64(6990679)]
2024-12-01,-11.0_77.0,-11.0,77.0,28.707582473754883,34.0889778137207,[np.int64(5906539)]
2024-12-01,-11.0_79.0,-11.0,79.0,28.790998458862305,34.07113265991211,[np.int64(6990618)]
2024-12-01,-3.0_87.0,-3.0,87.0,28.741769790649414,34.635494232177734,[np.int64(2902767)]
2024-12-01,-5.0_73.0,-5.0,73.0,26.736833572387695,34.75279235839844,[np.int64(2903775)]
2024-12-01,-5.0_91.0,-5.0,91.0,28.321290969848633,34.57209014892578,[np.int64(2903465)]
2024-12-01,-7.0_65.0,-7.0,65.0,26.721654891967773,34.69420623779297,[np.int64(2903146)]
2024-12-01,-7.0_79.0,-7.0,79.0,28.926733016967773,33.92439651489258,[np.int64(2902773)]
2024-12-01,-9.0_77.0,-9.0,77.0,28.87139892578125,33.91320037841797,[np.int64(6990616)]
2024-12-01,-9.0_85.0,-9.0,85.0,28.414600372314453,34.23466873168945,[np.int64(2903430)]
2024-12-01,11.0_91.0,11.0,91.0,29.026866912841797,33.18693923950195,[np.int64(2902770)]
2024-12-01,13.0_83.0,13.0,83.0,28.09636688232422,33.05632400512695,"[np.int64(5907082), np.int64(2902768)]"
2024-12-01,15.0_85.0,15.0,85.0,28.46114158630371,33.421958923339844,[np.int64(2902772)]
2024-12-01,17.0_67.0,17.0,67.0,27.922500610351562,18.369098663330078,[np.int64(2902203)]
2024-12-01,3.0_69.0,3.0,69.0,28.02480125427246,35.66830062866211,[np.int64(1902482)]
2024-12-01,3.0_71.0,3.0,71.0,28.25226593017578,35.546897888183594,[np.int64(1902471)]
2024-12-01,7.0_89.0,7.0,89.0,29.339214324951172,34.291141510009766,[np.int64(4903794)]
2024-12-10,-1.0_85.0,-1.0,85.0,28.962831497192383,35.060279846191406,[np.int64(2903435)]
2024-12-10,-13.0_61.0,-13.0,61.0,27.79982566833496,34.525047302246094,[np.int64(6990634)]
2024-12-10,-13.0_67.0,-13.0,67.0,28.871000289916992,34.686607360839844,[np.int64(5907106)]
2024-12-10,-3.0_75.0,-3.0,75.0,27.70802116394043,35.07100296020508,[np.int64(3902473)]
2024-12-10,-3.0_77.0,-3.0,77.0,28.059642791748047,34.48528289794922,[np.int64(6990613)]
2024-12-10,-5.0_83.0,-5.0,83.0,28.0440673828125,34.16116714477539,[np.int64(7901131)]
2024-12-10,-9.0_85.0,-9.0,85.0,28.25458335876465,34.26709747314453,"[np.int64(5904941), np.int64(2903467)]"
2024-12-10,1.0_65.0,1.0,65.0,28.266345977783203,35.04486846923828,[np.int64(5907107)]
2024-12-10,1.0_77.0,1.0,77.0,29.1908016204834,35.53815460205078,[np.int64(1902581)]
2024-12-10,1.0_81.0,1.0,81.0,29.028564453125,35.15242004394531,[np.int64(1902284)]
2024-12-10,13.0_85.0,13.0,85.0,28.45937156677246,33.525814056396484,[np.int64(1902681)]
2024-12-10,23.0_59.0,23.0,59.0,26.932830810546875,36.46670150756836,[np.int64(6903141)]
2024-12-10,23.0_63.0,23.0,63.0,27.367534637451172,36.66023254394531,[np.int64(6903140)]
2024-12-10,3.0_77.0,3.0,77.0,29.25433349609375,33.06761169433594,[np.int64(2902771)]
2024-12-10,5.0_79.0,5.0,79.0,29.143598556518555,33.60786056518555,[np.int64(2902769)]
2024-12-10,7.0_91.0,7.0,91.0,28.931856155395508,34.0726432800293,[np.int64(4903793)]
2024-12-10,9.0_69.0,9.0,69.0,29.2802677154541,36.55693435668945,[np.int64(5907085)]
2024-12-18,-1.0_69.0,-1.0,69.0,27.592086791992188,34.9826545715332,[np.int64(1902285)]
2024-12-18,-1.0_77.0,-1.0,77.0,28.181726455688477,34.98893737792969,[np.int64(7901130)]
2024-12-18,-13.0_85.0,-13.0,85.0,28.160045623779297,34.2526969909668,[np.int64(5905405)]
2024-12-18,13.0_69.0,13.0,69.0,28.7413330078125,36.14679718017578,[np.int64(6990612)]
2024-12-18,17.0_87.0,17.0,87.0,28.146533966064453,32.315067291259766,[np.int64(2902766)]
2024-12-18,5.0_81.0,5.0,81.0,27.64106559753418,31.379640579223633,[np.int64(1902670)]
2024-12-28,-1.0_67.0,-1.0,67.0,28.19343376159668,35.04130554199219,[np.int64(1902285)]
2024-12-28,-1.0_77.0,-1.0,77.0,28.862667083740234,34.18535232543945,[np.int64(7901130)]
2024-12-28,-13.0_69.0,-13.0,69.0,27.329668045043945,34.66520309448242,[np.int64(4903837)]
2024-12-28,-13.0_71.0,-13.0,71.0,28.630931854248047,34.43826675415039,[np.int64(2903952)]
2024-12-28,-13.0_85.0,-13.0,85.0,28.457347869873047,34.27678298950195,[np.int64(5905405)]
2024-12-28,1.0_61.0,1.0,61.0,27.940824508666992,35.01970291137695,[np.int64(3902490)]
2024-12-28,13.0_69.0,13.0,69.0,28.346532821655273,36.29926681518555,[np.int64(6990612)]
2024-12-28,17.0_87.0,17.0,87.0,27.639467239379883,32.24326705932617,[np.int64(2902766)]
2025-01-01,-1.0_73.0,-1.0,73.0,28.40526,35.04204,[np.int64(1902288)]
2025-01-01,-1.0_77.0,-1.0,77.0,27.830019,34.934376,[np.int64(6903142)]
2025-01-01,-1.0_83.0,-1.0,83.0,28.495333,34.606083,[np.int64(7901015)]
2025-01-01,-1.0_87.0,-1.0,87.0,28.739,34.928143,[np.int64(2902767)]
2025-01-01,-13.0_71.0,-13.0,71.0,28.801168,34.437412,[np.int64(5906276)]
2025-01-01,-13.0_95.0,-13.0,95.0,28.099226,33.97539,[np.int64(1902054)]
2025-01-01,-15.0_89.0,-15.0,89.0,27.565912,34.382946,[np.int64(5906277)]
2025-01-01,-3.0_65.0,-3.0,65.0,24.229815,35.016,[np.int64(5906981)]
2025-01-01,-5.0_77.0,-5.0,77.0,28.01638,34.085857,[np.int64(2903951)]
2025-01-01,-7.0_73.0,-7.0,73.0,29.559267,33.824265,[np.int64(1902675)]
2025-01-01,-7.0_79.0,-7.0,79.0,28.059198,34.25708,[np.int64(2903143)]
2025-01-01,-7.0_81.0,-7.0,81.0,28.535334,34.087578,[np.int64(2902773)]
2025-01-01,-9.0_87.0,-9.0,87.0,28.2649,34.266563,[np.int64(2903430)]
2025-01-01,1.0_73.0,1.0,73.0,28.845165,34.67733,[np.int64(1902471)]
2025-01-01,11.0_91.0,11.0,91.0,28.772268,33.12963,[np.int64(2902770)]
2025-01-01,13.0_87.0,13.0,87.0,28.270592,33.854744,"[np.int64(5907083), np.int64(1902669)]"
2025-01-01,15.0_83.0,15.0,83.0,28.007463,33.495174,[np.int64(2902768)]
2025-01-01,15.0_85.0,15.0,85.0,28.169199,33.363335,[np.int64(2902772)]
2025-01-01,15.0_89.0,15.0,89.0,27.9298,32.951668,[np.int64(4903775)]
2025-01-01,17.0_69.0,17.0,69.0,27.8,35.697712,[np.int64(1902671)]
2025-01-01,3.0_69.0,3.0,69.0,29.049034,35.696556,[np.int64(1902482)]
2025-01-10,-1.0_67.0,-1.0,67.0,27.666824,34.918568,[np.int64(1902287)]
2025-01-10,-1.0_83.0,-1.0,83.0,28.797522,34.653694,[np.int64(7901015)]
2025-01-10,-11.0_75.0,-11.0,75.0,29.070734,34.237534,[np.int64(6990618)]
2025-01-10,-11.0_77.0,-11.0,77.0,29.085459,34.161835,[np.int64(5906539)]
